provincia,localidad,empresa,empresabandera,producto,fecha_vigencia,precio,fecha_descarga,precio_usd,dolar_bn
NEUQUEN,JUNIN DE LOS ANDES,FORTIN HUILICHES SRL,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1092.0,2026-03-03,0.761,1435.0
NEUQUEN,JUNIN DE LOS ANDES,LAND OIL SRL,AXION,Gas Oil Grado 2,2026-02-14 09:41:00,1959.0,2026-03-03,1.3652,1435.0
NEUQUEN,JUNIN DE LOS ANDES,LAND OIL SRL,AXION,Gas Oil Grado 3,2026-02-14 09:42:00,2167.0,2026-03-03,1.5101,1435.0
NEUQUEN,JUNIN DE LOS ANDES,LAND OIL SRL,AXION,Nafta (premium) de más de 95 Ron,2026-02-14 09:41:00,1878.0,2026-03-03,1.3087,1435.0
NEUQUEN,JUNIN DE LOS ANDES,LAND OIL SRL,AXION,Nafta (súper) entre 92 y 95 Ron,2026-02-14 09:40:00,1551.0,2026-03-03,1.0808,1435.0
NEUQUEN,LAS LAJAS,PETRO LAS LAJAS,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1256.0,2026-03-03,0.8753,1435.0
NEUQUEN,LAS LAJAS,PETRO LAS LAJAS,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1472.0,2026-03-03,1.0258,1435.0
NEUQUEN,LAS LAJAS,PETRO LAS LAJAS,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1239.0,2026-03-03,0.8634,1435.0
NEUQUEN,LAS LAJAS,PETRO LAS LAJAS,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1040.0,2026-03-03,0.7247,1435.0
NEUQUEN,NEUQUEN,ANGELA NESCI SRL,YPF,GNC,2017-03-28 12:44:00,9.25,2026-03-03,0.0064,1435.0
NEUQUEN,NEUQUEN,ANGELA NESCI SRL,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1317.0,2026-03-03,0.9178,1435.0
NEUQUEN,NEUQUEN,ANGELA NESCI SRL,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1502.0,2026-03-03,1.0467,1435.0
NEUQUEN,NEUQUEN,ANGELA NESCI SRL,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1297.0,2026-03-03,0.9038,1435.0
NEUQUEN,NEUQUEN,ANGELA NESCI SRL,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1094.0,2026-03-03,0.7624,1435.0
NEUQUEN,NEUQUEN,AUCA MAHUIDA SRL,PUMA,Gas Oil Grado 3,2025-12-13 12:26:00,2050.0,2026-03-03,1.4286,1435.0
NEUQUEN,NEUQUEN,AUCA MAHUIDA SRL,PUMA,Nafta (premium) de más de 95 Ron,2025-12-13 12:27:00,1819.0,2026-03-03,1.2676,1435.0
NEUQUEN,NEUQUEN,AUCA MAHUIDA SRL,PUMA,Nafta (súper) entre 92 y 95 Ron,2025-12-13 12:27:00,1528.0,2026-03-03,1.0648,1435.0
NEUQUEN,NEUQUEN,AUTOMOVIL CLUB ARGENTINO,YPF,Gas Oil Grado 2,2025-07-20 00:00:00,1415.0,2026-03-03,0.9861,1435.0
NEUQUEN,NEUQUEN,AUTOMOVIL CLUB ARGENTINO,YPF,Gas Oil Grado 3,2025-07-20 00:00:00,1614.0,2026-03-03,1.1247,1435.0
NEUQUEN,NEUQUEN,AUTOMOVIL CLUB ARGENTINO,YPF,Nafta (premium) de más de 95 Ron,2025-07-20 00:00:00,1393.0,2026-03-03,0.9707,1435.0
NEUQUEN,NEUQUEN,AUTOMOVIL CLUB ARGENTINO,YPF,Nafta (súper) entre 92 y 95 Ron,2025-07-20 00:00:00,1176.0,2026-03-03,0.8195,1435.0
NEUQUEN,NEUQUEN,B&F SRL,AXION,Gas Oil Grado 2,2025-08-30 21:04:00,1657.0,2026-03-03,1.1547,1435.0
NEUQUEN,NEUQUEN,B&F SRL,AXION,Gas Oil Grado 3,2025-08-30 21:06:00,1814.0,2026-03-03,1.2641,1435.0
NEUQUEN,NEUQUEN,B&F SRL,AXION,Nafta (premium) de más de 95 Ron,2025-08-30 21:07:00,1613.0,2026-03-03,1.124,1435.0
NEUQUEN,NEUQUEN,B&F SRL,AXION,Nafta (súper) entre 92 y 95 Ron,2025-08-30 21:07:00,1326.0,2026-03-03,0.924,1435.0
NEUQUEN,NEUQUEN,BASES SA,VOY,Gas Oil Grado 2,2025-08-20 15:00:00,1490.0,2026-03-03,1.0383,1435.0
NEUQUEN,NEUQUEN,BASES SA,VOY,Gas Oil Grado 3,2025-08-20 15:00:00,1710.0,2026-03-03,1.1916,1435.0
NEUQUEN,NEUQUEN,BASES SA,VOY,Nafta (súper) entre 92 y 95 Ron,2025-08-20 15:00:00,1250.0,2026-03-03,0.8711,1435.0
NEUQUEN,NEUQUEN,CARISTO HNOS SRL,YPF,GNC,2017-03-28 13:13:00,9.4,2026-03-03,0.0066,1435.0
NEUQUEN,NEUQUEN,CARISTO HNOS SRL,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1317.0,2026-03-03,0.9178,1435.0
NEUQUEN,NEUQUEN,CARISTO HNOS SRL,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1502.0,2026-03-03,1.0467,1435.0
NEUQUEN,NEUQUEN,CARISTO HNOS SRL,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1297.0,2026-03-03,0.9038,1435.0
NEUQUEN,NEUQUEN,CARISTO HNOS SRL,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1094.0,2026-03-03,0.7624,1435.0
NEUQUEN,NEUQUEN,DEL PARQUE SRL,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1317.0,2026-03-03,0.9178,1435.0
NEUQUEN,NEUQUEN,DEL PARQUE SRL,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1502.0,2026-03-03,1.0467,1435.0
NEUQUEN,NEUQUEN,DEL PARQUE SRL,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1297.0,2026-03-03,0.9038,1435.0
NEUQUEN,NEUQUEN,DEL PARQUE SRL,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1094.0,2026-03-03,0.7624,1435.0
NEUQUEN,NEUQUEN,EL RINCON PIEDRA DEL AGUILA SRL,AXION,Gas Oil Grado 2,2025-09-01 11:06:00,1657.0,2026-03-03,1.1547,1435.0
NEUQUEN,NEUQUEN,EL RINCON PIEDRA DEL AGUILA SRL,AXION,Gas Oil Grado 3,2025-09-01 11:06:00,1814.0,2026-03-03,1.2641,1435.0
NEUQUEN,NEUQUEN,EL RINCON PIEDRA DEL AGUILA SRL,AXION,Nafta (premium) de más de 95 Ron,2025-09-01 11:06:00,1613.0,2026-03-03,1.124,1435.0
NEUQUEN,NEUQUEN,EL RINCON PIEDRA DEL AGUILA SRL,AXION,Nafta (súper) entre 92 y 95 Ron,2025-09-01 10:54:00,1326.0,2026-03-03,0.924,1435.0
NEUQUEN,NEUQUEN,GLOBAL OIL SRL,PUMA,GNC,2026-02-04 12:09:00,970.0,2026-03-03,0.676,1435.0
NEUQUEN,NEUQUEN,GLOBAL OIL SRL,PUMA,Gas Oil Grado 2,2026-03-01 09:34:00,1862.0,2026-03-03,1.2976,1435.0
NEUQUEN,NEUQUEN,GLOBAL OIL SRL,PUMA,Gas Oil Grado 3,2026-03-03 08:53:00,2031.0,2026-03-03,1.4153,1435.0
NEUQUEN,NEUQUEN,GLOBAL OIL SRL,PUMA,Nafta (premium) de más de 95 Ron,2026-03-03 08:52:00,1763.0,2026-03-03,1.2286,1435.0
NEUQUEN,NEUQUEN,GLOBAL OIL SRL,PUMA,Nafta (súper) entre 92 y 95 Ron,2026-03-03 08:52:00,1517.0,2026-03-03,1.0571,1435.0
NEUQUEN,NEUQUEN,GNC EXPRESS S.C.,BLANCA,GNC,2021-02-02 08:00:00,30.9,2026-03-03,0.0215,1435.0
NEUQUEN,NEUQUEN,GNC NEUQUEN CENTRO S.R.L.,BLANCA,GNC,2019-12-03 00:00:00,23.5,2026-03-03,0.0164,1435.0
NEUQUEN,NEUQUEN,GNC PARQUE SRL,BLANCA,GNC,2025-04-10 17:07:00,850.0,2026-03-03,0.5923,1435.0
NEUQUEN,NEUQUEN,LA COLONIA S.A.,SHELL C.A.P.S.A.,Gas Oil Grado 2,2024-11-01 16:29:00,1228.0,2026-03-03,0.8557,1435.0
NEUQUEN,NEUQUEN,LA COLONIA S.A.,SHELL C.A.P.S.A.,Gas Oil Grado 3,2024-11-01 16:29:00,1477.0,2026-03-03,1.0293,1435.0
NEUQUEN,NEUQUEN,LA COLONIA S.A.,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2024-11-01 16:29:00,1193.0,2026-03-03,0.8314,1435.0
NEUQUEN,NEUQUEN,LA COLONIA S.A.,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2024-11-01 16:29:00,962.0,2026-03-03,0.6704,1435.0
NEUQUEN,NEUQUEN,LA COLONIA SA,SHELL C.A.P.S.A.,Gas Oil Grado 2,2024-11-01 16:04:00,1228.0,2026-03-03,0.8557,1435.0
NEUQUEN,NEUQUEN,LA COLONIA SA,SHELL C.A.P.S.A.,Gas Oil Grado 3,2024-11-01 16:04:00,1477.0,2026-03-03,1.0293,1435.0
NEUQUEN,NEUQUEN,LA COLONIA SA,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2024-11-01 16:04:00,1193.0,2026-03-03,0.8314,1435.0
NEUQUEN,NEUQUEN,LA COLONIA SA,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2024-11-01 16:04:00,962.0,2026-03-03,0.6704,1435.0
NEUQUEN,NEUQUEN,LAND OIL SRL,AXION,Gas Oil Grado 2,2025-06-13 21:50:00,1429.0,2026-03-03,0.9958,1435.0
NEUQUEN,NEUQUEN,LAND OIL SRL,AXION,Gas Oil Grado 3,2025-06-13 21:50:00,1589.0,2026-03-03,1.1073,1435.0
NEUQUEN,NEUQUEN,LAND OIL SRL,AXION,Nafta (premium) de más de 95 Ron,2025-06-13 21:51:00,1362.0,2026-03-03,0.9491,1435.0
NEUQUEN,NEUQUEN,LAND OIL SRL,AXION,Nafta (súper) entre 92 y 95 Ron,2025-06-13 21:51:00,1094.0,2026-03-03,0.7624,1435.0
NEUQUEN,NEUQUEN,LAND OIL SRL,PUMA,Gas Oil Grado 2,2025-06-11 11:31:00,1357.0,2026-03-03,0.9456,1435.0
NEUQUEN,NEUQUEN,LAND OIL SRL,PUMA,Gas Oil Grado 3,2025-09-17 08:38:00,1869.0,2026-03-03,1.3024,1435.0
NEUQUEN,NEUQUEN,LAND OIL SRL,PUMA,Nafta (premium) de más de 95 Ron,2025-09-17 08:37:00,1628.0,2026-03-03,1.1345,1435.0
NEUQUEN,NEUQUEN,LAND OIL SRL,PUMA,Nafta (súper) entre 92 y 95 Ron,2025-09-12 09:00:00,1325.0,2026-03-03,0.9233,1435.0
NEUQUEN,NEUQUEN,NEUQUEN PETRO OESTE S.R.L.,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1317.0,2026-03-03,0.9178,1435.0
NEUQUEN,NEUQUEN,NEUQUEN PETRO OESTE S.R.L.,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1502.0,2026-03-03,1.0467,1435.0
NEUQUEN,NEUQUEN,NEUQUEN PETRO OESTE S.R.L.,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1297.0,2026-03-03,0.9038,1435.0
NEUQUEN,NEUQUEN,NEUQUEN PETRO OESTE S.R.L.,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1094.0,2026-03-03,0.7624,1435.0
NEUQUEN,NEUQUEN,NEUQUEN PETRO OESTE SRL,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1317.0,2026-03-03,0.9178,1435.0
NEUQUEN,NEUQUEN,NEUQUEN PETRO OESTE SRL,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1502.0,2026-03-03,1.0467,1435.0
NEUQUEN,NEUQUEN,NEUQUEN PETRO OESTE SRL,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1297.0,2026-03-03,0.9038,1435.0
NEUQUEN,NEUQUEN,NEUQUEN PETRO OESTE SRL,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1094.0,2026-03-03,0.7624,1435.0
NEUQUEN,NEUQUEN,OPESSA,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1317.0,2026-03-03,0.9178,1435.0
NEUQUEN,NEUQUEN,OPESSA,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1502.0,2026-03-03,1.0467,1435.0
NEUQUEN,NEUQUEN,OPESSA,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1297.0,2026-03-03,0.9038,1435.0
NEUQUEN,NEUQUEN,OPESSA,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1094.0,2026-03-03,0.7624,1435.0
NEUQUEN,NEUQUEN,PATAGONIA GAS S.R.L.,BLANCA,GNC,2017-07-02 20:42:00,9.95,2026-03-03,0.0069,1435.0
NEUQUEN,NEUQUEN,RUTA 22 SA,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1317.0,2026-03-03,0.9178,1435.0
NEUQUEN,NEUQUEN,RUTA 22 SA,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1502.0,2026-03-03,1.0467,1435.0
NEUQUEN,NEUQUEN,RUTA 22 SA,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1297.0,2026-03-03,0.9038,1435.0
NEUQUEN,NEUQUEN,RUTA 22 SA,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1094.0,2026-03-03,0.7624,1435.0
NEUQUEN,NEUQUEN,SECORVEP S.A.,AXION,Gas Oil Grado 2,2026-02-14 14:00:00,1941.0,2026-03-03,1.3526,1435.0
NEUQUEN,NEUQUEN,SECORVEP S.A.,AXION,Gas Oil Grado 3,2026-02-07 14:00:00,2079.0,2026-03-03,1.4488,1435.0
NEUQUEN,NEUQUEN,SECORVEP S.A.,AXION,Nafta (premium) de más de 95 Ron,2026-01-12 06:00:00,1849.0,2026-03-03,1.2885,1435.0
NEUQUEN,NEUQUEN,SECORVEP S.A.,AXION,Nafta (súper) entre 92 y 95 Ron,2026-01-12 06:00:00,1569.0,2026-03-03,1.0934,1435.0
NEUQUEN,NEUQUEN,VENCUBE SRL,AXION,Gas Oil Grado 2,2024-10-07 13:48:00,1227.0,2026-03-03,0.8551,1435.0
NEUQUEN,NEUQUEN,VENCUBE SRL,AXION,Gas Oil Grado 3,2024-10-07 13:48:00,1413.0,2026-03-03,0.9847,1435.0
NEUQUEN,NEUQUEN,VENCUBE SRL,AXION,Nafta (premium) de más de 95 Ron,2024-10-07 13:48:00,1137.0,2026-03-03,0.7923,1435.0
NEUQUEN,NEUQUEN,VENCUBE SRL,AXION,Nafta (súper) entre 92 y 95 Ron,2024-10-07 13:49:00,899.0,2026-03-03,0.6265,1435.0
NEUQUEN,PIEDRA DEL AGUILA,ELRINCON PIEDRA DEL AGUILA SRL,AXION,Gas Oil Grado 2,2026-02-03 20:44:00,1917.0,2026-03-03,1.3359,1435.0
NEUQUEN,PIEDRA DEL AGUILA,ELRINCON PIEDRA DEL AGUILA SRL,AXION,Gas Oil Grado 3,2026-02-03 20:44:00,2165.0,2026-03-03,1.5087,1435.0
NEUQUEN,PIEDRA DEL AGUILA,ELRINCON PIEDRA DEL AGUILA SRL,AXION,Nafta (premium) de más de 95 Ron,2026-02-03 20:43:00,1848.0,2026-03-03,1.2878,1435.0
NEUQUEN,PIEDRA DEL AGUILA,ELRINCON PIEDRA DEL AGUILA SRL,AXION,Nafta (súper) entre 92 y 95 Ron,2026-02-03 20:37:00,1569.0,2026-03-03,1.0934,1435.0
NEUQUEN,PIEDRA DEL AGUILA,MICHELANGELO S.A.,PUMA,GNC,2024-10-09 14:28:00,750.0,2026-03-03,0.5226,1435.0
NEUQUEN,PIEDRA DEL AGUILA,MICHELANGELO S.A.,PUMA,Gas Oil Grado 2,2024-10-09 14:27:00,1140.0,2026-03-03,0.7944,1435.0
NEUQUEN,PIEDRA DEL AGUILA,MICHELANGELO S.A.,PUMA,Gas Oil Grado 3,2024-10-09 14:27:00,1409.0,2026-03-03,0.9819,1435.0
NEUQUEN,PIEDRA DEL AGUILA,MICHELANGELO S.A.,PUMA,Nafta (premium) de más de 95 Ron,2024-10-09 14:28:00,1131.0,2026-03-03,0.7882,1435.0
NEUQUEN,PIEDRA DEL AGUILA,MICHELANGELO S.A.,PUMA,Nafta (súper) entre 92 y 95 Ron,2024-10-09 14:28:00,908.0,2026-03-03,0.6328,1435.0
NEUQUEN,PIEDRA DEL AGUILA,OPESSA ACA PIEDRA DEL AGUILA,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1317.0,2026-03-03,0.9178,1435.0
NEUQUEN,PIEDRA DEL AGUILA,OPESSA ACA PIEDRA DEL AGUILA,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1543.0,2026-03-03,1.0753,1435.0
NEUQUEN,PIEDRA DEL AGUILA,OPESSA ACA PIEDRA DEL AGUILA,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1301.0,2026-03-03,0.9066,1435.0
NEUQUEN,PIEDRA DEL AGUILA,OPESSA ACA PIEDRA DEL AGUILA,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1096.0,2026-03-03,0.7638,1435.0
NEUQUEN,PLAZA HUINCUL,BASES SA,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1317.0,2026-03-03,0.9178,1435.0
NEUQUEN,PLAZA HUINCUL,BASES SA,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1502.0,2026-03-03,1.0467,1435.0
NEUQUEN,PLAZA HUINCUL,BASES SA,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1297.0,2026-03-03,0.9038,1435.0
NEUQUEN,PLAZA HUINCUL,BASES SA,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1094.0,2026-03-03,0.7624,1435.0
NEUQUEN,PLAZA HUINCUL,NEUQUEN PETRO OESTE SRL,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1317.0,2026-03-03,0.9178,1435.0
NEUQUEN,PLAZA HUINCUL,NEUQUEN PETRO OESTE SRL,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1502.0,2026-03-03,1.0467,1435.0
NEUQUEN,PLAZA HUINCUL,NEUQUEN PETRO OESTE SRL,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1297.0,2026-03-03,0.9038,1435.0
NEUQUEN,PLAZA HUINCUL,NEUQUEN PETRO OESTE SRL,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1094.0,2026-03-03,0.7624,1435.0
NEUQUEN,PLOTTIER,EL TRIANGULO SRL,YPF,Gas Oil Grado 2,2025-08-07 08:34:00,1465.0,2026-03-03,1.0209,1435.0
NEUQUEN,PLOTTIER,EL TRIANGULO SRL,YPF,Gas Oil Grado 3,2025-08-07 08:34:00,1699.0,2026-03-03,1.184,1435.0
NEUQUEN,PLOTTIER,EL TRIANGULO SRL,YPF,Nafta (premium) de más de 95 Ron,2025-08-07 08:35:00,1445.0,2026-03-03,1.007,1435.0
NEUQUEN,PLOTTIER,EL TRIANGULO SRL,YPF,Nafta (súper) entre 92 y 95 Ron,2025-08-07 08:33:00,1214.0,2026-03-03,0.846,1435.0
NEUQUEN,PLOTTIER,GRUPO ARGENTINO PETROGAS S.A.,BLANCA,GNC,2017-04-06 10:59:00,9.249,2026-03-03,0.0064,1435.0
NEUQUEN,PLOTTIER,LA COLONIA S.A.,SHELL C.A.P.S.A.,Gas Oil Grado 2,2024-11-01 16:19:00,1228.0,2026-03-03,0.8557,1435.0
NEUQUEN,PLOTTIER,LA COLONIA S.A.,SHELL C.A.P.S.A.,Gas Oil Grado 3,2024-11-01 16:19:00,1477.0,2026-03-03,1.0293,1435.0
NEUQUEN,PLOTTIER,LA COLONIA S.A.,SHELL C.A.P.S.A.,Nafta (premium) de más de 95 Ron,2024-11-01 16:19:00,1193.0,2026-03-03,0.8314,1435.0
NEUQUEN,PLOTTIER,LA COLONIA S.A.,SHELL C.A.P.S.A.,Nafta (súper) entre 92 y 95 Ron,2024-11-01 16:19:00,962.0,2026-03-03,0.6704,1435.0
NEUQUEN,PLOTTIER,LAND OIL SRL,AXION,Gas Oil Grado 2,2025-07-03 15:22:00,1522.0,2026-03-03,1.0606,1435.0
NEUQUEN,PLOTTIER,LAND OIL SRL,AXION,Gas Oil Grado 3,2025-07-03 15:23:00,1719.0,2026-03-03,1.1979,1435.0
NEUQUEN,PLOTTIER,LAND OIL SRL,AXION,Nafta (premium) de más de 95 Ron,2025-07-03 15:23:00,1479.0,2026-03-03,1.0307,1435.0
NEUQUEN,PLOTTIER,LAND OIL SRL,AXION,Nafta (súper) entre 92 y 95 Ron,2025-07-03 15:23:00,1199.0,2026-03-03,0.8355,1435.0
NEUQUEN,PLOTTIER,LG RINCON SRL,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1317.0,2026-03-03,0.9178,1435.0
NEUQUEN,PLOTTIER,LG RINCON SRL,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1502.0,2026-03-03,1.0467,1435.0
NEUQUEN,PLOTTIER,LG RINCON SRL,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1297.0,2026-03-03,0.9038,1435.0
NEUQUEN,PLOTTIER,LG RINCON SRL,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1094.0,2026-03-03,0.7624,1435.0
NEUQUEN,RINCON DE LOS SAUCES,AUCA MAHUIDA SRL,PUMA,Gas Oil Grado 2,2025-06-30 12:56:00,1385.0,2026-03-03,0.9652,1435.0
NEUQUEN,RINCON DE LOS SAUCES,AUCA MAHUIDA SRL,PUMA,Gas Oil Grado 3,2025-06-30 12:56:00,1596.0,2026-03-03,1.1122,1435.0
NEUQUEN,RINCON DE LOS SAUCES,AUCA MAHUIDA SRL,PUMA,Nafta (premium) de más de 95 Ron,2025-06-30 12:56:00,1320.0,2026-03-03,0.9199,1435.0
NEUQUEN,RINCON DE LOS SAUCES,AUCA MAHUIDA SRL,PUMA,Nafta (súper) entre 92 y 95 Ron,2025-06-30 12:56:00,1108.0,2026-03-03,0.7721,1435.0
NEUQUEN,RINCON DE LOS SAUCES,LG RINCON SRL,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1256.0,2026-03-03,0.8753,1435.0
NEUQUEN,RINCON DE LOS SAUCES,LG RINCON SRL,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1434.0,2026-03-03,0.9993,1435.0
NEUQUEN,RINCON DE LOS SAUCES,LG RINCON SRL,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1232.0,2026-03-03,0.8585,1435.0
NEUQUEN,RINCON DE LOS SAUCES,LG RINCON SRL,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1034.0,2026-03-03,0.7206,1435.0
NEUQUEN,SAN MARTIN DE LOS ANDES,AUTOMOVIL CLUB ARGENTINO,YPF,Gas Oil Grado 2,2025-07-20 00:00:00,1450.0,2026-03-03,1.0105,1435.0
NEUQUEN,SAN MARTIN DE LOS ANDES,AUTOMOVIL CLUB ARGENTINO,YPF,Gas Oil Grado 3,2025-07-20 00:00:00,1694.0,2026-03-03,1.1805,1435.0
NEUQUEN,SAN MARTIN DE LOS ANDES,AUTOMOVIL CLUB ARGENTINO,YPF,Nafta (premium) de más de 95 Ron,2025-07-20 00:00:00,1431.0,2026-03-03,0.9972,1435.0
NEUQUEN,SAN MARTIN DE LOS ANDES,AUTOMOVIL CLUB ARGENTINO,YPF,Nafta (súper) entre 92 y 95 Ron,2025-07-20 00:00:00,1208.0,2026-03-03,0.8418,1435.0
NEUQUEN,SAN MARTIN DE LOS ANDES,LA VEGA S.A.,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1325.0,2026-03-03,0.9233,1435.0
NEUQUEN,SAN MARTIN DE LOS ANDES,LA VEGA S.A.,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1548.0,2026-03-03,1.0787,1435.0
NEUQUEN,SAN MARTIN DE LOS ANDES,LA VEGA S.A.,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1307.0,2026-03-03,0.9108,1435.0
NEUQUEN,SAN MARTIN DE LOS ANDES,LA VEGA S.A.,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1104.0,2026-03-03,0.7693,1435.0
NEUQUEN,SAN MARTIN DE LOS ANDES,OPESSA,YPF,Gas Oil Grado 2,2025-06-01 00:00:00,1325.0,2026-03-03,0.9233,1435.0
NEUQUEN,SAN MARTIN DE LOS ANDES,OPESSA,YPF,Gas Oil Grado 3,2025-06-01 00:00:00,1548.0,2026-03-03,1.0787,1435.0
NEUQUEN,SAN MARTIN DE LOS ANDES,OPESSA,YPF,Nafta (premium) de más de 95 Ron,2025-06-01 00:00:00,1307.0,2026-03-03,0.9108,1435.0
NEUQUEN,SAN MARTIN DE LOS ANDES,OPESSA,YPF,Nafta (súper) entre 92 y 95 Ron,2025-06-01 00:00:00,1104.0,2026-03-03,0.7693,1435.0
NEUQUEN,SAN PATRICIO DEL CHAÑAR,GLOBAL OIL S.R.L,PUMA,Gas Oil Grado 2,2026-03-03 08:55:00,1816.0,2026-03-03,1.2655,1435.0
NEUQUEN,SAN PATRICIO DEL CHAÑAR,GLOBAL OIL S.R.L,PUMA,Gas Oil Grado 3,2026-03-03 08:55:00,1978.0,2026-03-03,1.3784,1435.0
NEUQUEN,SAN PATRICIO DEL CHAÑAR,GLOBAL OIL S.R.L,PUMA,Nafta (premium) de más de 95 Ron,2026-03-03 08:54:00,1753.0,2026-03-03,1.2216,1435.0
NEUQUEN,SAN PATRICIO DEL CHAÑAR,GLOBAL OIL S.R.L,PUMA,Nafta (súper) entre 92 y 95 Ron,2026-03-03 08:54:00,1493.0,2026-03-03,1.0404,1435.0
NEUQUEN,SENILLOSA,OPERADORA DE COMBUSTIBLES SRL,PUMA,Gas Oil Grado 2,2025-06-02 21:41:00,1343.0,2026-03-03,0.9359,1435.0
NEUQUEN,SENILLOSA,OPERADORA DE COMBUSTIBLES SRL,PUMA,Gas Oil Grado 3,2025-06-02 21:41:00,1532.0,2026-03-03,1.0676,1435.0
NEUQUEN,SENILLOSA,OPERADORA DE COMBUSTIBLES SRL,PUMA,Nafta (premium) de más de 95 Ron,2025-06-02 21:38:00,1297.0,2026-03-03,0.9038,1435.0
NEUQUEN,SENILLOSA,OPERADORA DE COMBUSTIBLES SRL,PUMA,Nafta (súper) entre 92 y 95 Ron,2025-06-02 21:40:00,1094.0,2026-03-03,0.7624,1435.0
NEUQUEN,VILLA LA ANGOSTURA,AUTOMOVIL CLUB ARGENTINO,YPF,Gas Oil Grado 2,2025-07-20 00:00:00,1369.0,2026-03-03,0.954,1435.0
NEUQUEN,VILLA LA ANGOSTURA,AUTOMOVIL CLUB ARGENTINO,YPF,Gas Oil Grado 3,2025-07-20 00:00:00,1605.0,2026-03-03,1.1185,1435.0
NEUQUEN,VILLA LA ANGOSTURA,AUTOMOVIL CLUB ARGENTINO,YPF,Nafta (premium) de más de 95 Ron,2025-07-20 00:00:00,1351.0,2026-03-03,0.9415,1435.0
